FECHA_ADMINISTRACION,GRUPO_ETARIO,GENERO,VACUNA,TIPO_EFECTOR,DOSIS_1,DOSIS_2,ID_CARGA,DOSIS_3
17FEB2021:00:00:00,30 o menos,F,Sputnik,Público nacional,14,8,,0
17FEB2021:00:00:00,30 o menos,M,Sputnik,Privado,58,4,,0
17FEB2021:00:00:00,30 o menos,M,Sputnik,Público,41,9,,0
17FEB2021:00:00:00,30 o menos,M,Sputnik,Público nacional,9,8,,0
17FEB2021:00:00:00,31 a 40,F,Sputnik,Privado,152,20,,0
17FEB2021:00:00:00,31 a 40,F,Sputnik,Público,193,47,,0
17FEB2021:00:00:00,31 a 40,F,Sputnik,Público nacional,30,14,,0
17FEB2021:00:00:00,31 a 40,M,Sputnik,Privado,84,11,,0
17FEB2021:00:00:00,31 a 40,M,Sputnik,Público,104,26,,0
17FEB2021:00:00:00,31 a 40,M,Sputnik,Público nacional,18,7,,0
17FEB2021:00:00:00,41 a 50,F,Sputnik,Privado,136,7,,0
17FEB2021:00:00:00,41 a 50,F,Sputnik,Público,204,47,,0
17FEB2021:00:00:00,41 a 50,F,Sputnik,Público nacional,29,11,,0
17FEB2021:00:00:00,41 a 50,M,Sputnik,Privado,48,7,,0
17FEB2021:00:00:00,41 a 50,M,Sputnik,Público,87,18,,0
17FEB2021:00:00:00,41 a 50,M,Sputnik,Público nacional,5,5,,0
17FEB2021:00:00:00,51 a 60,F,Sputnik,Privado,55,3,,0
17FEB2021:00:00:00,51 a 60,F,Sputnik,Público,184,17,,0
17FEB2021:00:00:00,51 a 60,F,Sputnik,Público nacional,19,8,,0
17FEB2021:00:00:00,51 a 60,M,Sputnik,Privado,37,3,,0
17FEB2021:00:00:00,51 a 60,M,Sputnik,Público,88,7,,0
17FEB2021:00:00:00,51 a 60,M,Sputnik,Público nacional,8,3,,0
17FEB2021:00:00:00,61 a 70,F,Sputnik,Privado,16,0,,0
17FEB2021:00:00:00,61 a 70,F,Sputnik,Público,79,1,,0
17FEB2021:00:00:00,61 a 70,F,Sputnik,Público nacional,10,0,,0
17FEB2021:00:00:00,61 a 70,M,Sputnik,Privado,28,0,,0
17FEB2021:00:00:00,61 a 70,M,Sputnik,Público,64,1,,0
17FEB2021:00:00:00,61 a 70,M,Sputnik,Público nacional,5,0,,0
17FEB2021:00:00:00,71 a 80,F,Sputnik,Público,4,0,,0
17FEB2021:00:00:00,71 a 80,M,Sputnik,Privado,8,0,,0
17FEB2021:00:00:00,71 a 80,M,Sputnik,Público,4,0,,0
18FEB2021:00:00:00,30 o menos,F,Sputnik,Privado,190,11,,0
18FEB2021:00:00:00,30 o menos,F,Sputnik,Público,272,20,,0
18FEB2021:00:00:00,30 o menos,F,Sputnik,Público nacional,44,6,,0
18FEB2021:00:00:00,30 o menos,M,Sputnik,Privado,93,4,,0
18FEB2021:00:00:00,30 o menos,M,Sputnik,Público,88,13,,0
18FEB2021:00:00:00,30 o menos,M,Sputnik,Público nacional,17,2,,0
18FEB2021:00:00:00,31 a 40,F,Sputnik,Privado,430,22,,0
18FEB2021:00:00:00,31 a 40,F,Sputnik,Público,485,44,,0
18FEB2021:00:00:00,31 a 40,F,Sputnik,Público nacional,73,6,,0
18FEB2021:00:00:00,31 a 40,M,Sputnik,Privado,211,18,,0
18FEB2021:00:00:00,31 a 40,M,Sputnik,Público,241,19,,0
18FEB2021:00:00:00,31 a 40,M,Sputnik,Público nacional,36,4,,0
18FEB2021:00:00:00,41 a 50,F,Sputnik,Privado,298,16,,0
18FEB2021:00:00:00,41 a 50,F,Sputnik,Público,607,41,,0
18FEB2021:00:00:00,41 a 50,F,Sputnik,Público nacional,63,7,,0
18FEB2021:00:00:00,41 a 50,M,Sputnik,Privado,147,7,,0
18FEB2021:00:00:00,41 a 50,M,Sputnik,Público,178,26,,0
18FEB2021:00:00:00,41 a 50,M,Sputnik,Público nacional,21,4,,0
18FEB2021:00:00:00,51 a 60,F,Sputnik,Privado,186,5,,0
18FEB2021:00:00:00,51 a 60,F,Sputnik,Público,507,13,,0
18FEB2021:00:00:00,51 a 60,F,Sputnik,Público nacional,70,4,,0
18FEB2021:00:00:00,51 a 60,M,Sputnik,Privado,120,0,,0
18FEB2021:00:00:00,51 a 60,M,Sputnik,Público,205,11,,0
18FEB2021:00:00:00,51 a 60,M,Sputnik,Público nacional,25,5,,0
18FEB2021:00:00:00,61 a 70,F,Sputnik,Privado,67,0,,0
18FEB2021:00:00:00,61 a 70,F,Sputnik,Público,300,3,,0
18FEB2021:00:00:00,61 a 70,F,Sputnik,Público nacional,24,1,,0
18FEB2021:00:00:00,61 a 70,M,Sputnik,Privado,71,0,,0
18FEB2021:00:00:00,61 a 70,M,Sputnik,Público,184,3,,0
18FEB2021:00:00:00,61 a 70,M,Sputnik,Público nacional,12,0,,0
18FEB2021:00:00:00,71 a 80,F,Sputnik,Privado,5,0,,0
18FEB2021:00:00:00,71 a 80,F,Sputnik,Público,90,0,,0
18FEB2021:00:00:00,71 a 80,M,Sputnik,Privado,15,0,,0
18FEB2021:00:00:00,71 a 80,M,Sputnik,Público,63,0,,0
18FEB2021:00:00:00,71 a 80,M,Sputnik,Público nacional,1,0,,0
18FEB2021:00:00:00,81 a 90,F,Sputnik,Público,6,0,,0
18FEB2021:00:00:00,81 a 90,M,Sputnik,Privado,3,0,,0
18FEB2021:00:00:00,81 a 90,M,Sputnik,Público,16,0,,0
19FEB2021:00:00:00,30 o menos,F,Sputnik,Privado,172,5,,0
19FEB2021:00:00:00,30 o menos,F,Sputnik,Público,294,24,,0
19FEB2021:00:00:00,30 o menos,F,Sputnik,Público nacional,38,6,,0
19FEB2021:00:00:00,30 o menos,M,Sputnik,Privado,67,0,,0
20JAN2021:00:00:00,51 a 60,M,Sputnik,Público nacional,5,0,,0
20JAN2021:00:00:00,61 a 70,F,Sputnik,Privado,1,0,,0
20JAN2021:00:00:00,61 a 70,F,Sputnik,Público,1,1,,0
21JAN2021:00:00:00,30 o menos,F,Sputnik,Público,4,19,,0
21JAN2021:00:00:00,30 o menos,F,Sputnik,Público nacional,6,0,,0
21JAN2021:00:00:00,30 o menos,M,Sputnik,Privado,1,0,,0
21JAN2021:00:00:00,30 o menos,M,Sputnik,Público,8,13,,0
21JAN2021:00:00:00,30 o menos,M,Sputnik,Público nacional,1,0,,0
21JAN2021:00:00:00,31 a 40,F,Sputnik,Privado,1,0,,0
21JAN2021:00:00:00,31 a 40,F,Sputnik,Público,16,30,,0
21JAN2021:00:00:00,31 a 40,F,Sputnik,Público nacional,6,0,,0
21JAN2021:00:00:00,31 a 40,M,Sputnik,Público,2,35,,0
21JAN2021:00:00:00,31 a 40,M,Sputnik,Público nacional,8,0,,0
21JAN2021:00:00:00,41 a 50,F,Sputnik,Público,18,36,,0
21JAN2021:00:00:00,41 a 50,F,Sputnik,Público nacional,11,0,,0
21JAN2021:00:00:00,41 a 50,M,Sputnik,Público,8,23,,0
21JAN2021:00:00:00,41 a 50,M,Sputnik,Público nacional,4,0,,0
21JAN2021:00:00:00,51 a 60,F,Sputnik,Privado,1,0,,0
21JAN2021:00:00:00,51 a 60,F,Sputnik,Público,13,22,,0
21JAN2021:00:00:00,51 a 60,F,Sputnik,Público nacional,6,0,,0
21JAN2021:00:00:00,51 a 60,M,Sputnik,Público,8,12,,0
21JAN2021:00:00:00,51 a 60,M,Sputnik,Público nacional,2,0,,0
21JAN2021:00:00:00,61 a 70,F,Sputnik,Público nacional,1,0,,0
21JAN2021:00:00:00,61 a 70,M,Sputnik,Público,3,1,,0
21JAN2021:00:00:00,61 a 70,M,Sputnik,Público nacional,1,0,,0
22JAN2021:00:00:00,30 o menos,F,Sputnik,Público,3,7,,0
22JAN2021:00:00:00,30 o menos,M,Sputnik,Público,1,5,,0
22JAN2021:00:00:00,31 a 40,F,Sputnik,Público,3,12,,0
22JAN2021:00:00:00,31 a 40,M,Sputnik,Público,1,12,,0
22JAN2021:00:00:00,41 a 50,F,Sputnik,Público,3,14,,0
22JAN2021:00:00:00,41 a 50,M,Sputnik,Público,2,10,,0
22JAN2021:00:00:00,51 a 60,F,Sputnik,Público,3,5,,0
22JAN2021:00:00:00,51 a 60,M,Sputnik,Público,1,1,,0
22JAN2021:00:00:00,61 a 70,F,Sputnik,Público,0,1,,0
22JAN2021:00:00:00,61 a 70,M,Sputnik,Público nacional,1,0,,0
23JAN2021:00:00:00,30 o menos,F,Sputnik,Público,3,18,,0
23JAN2021:00:00:00,30 o menos,M,Sputnik,Público,1,9,,0
23JAN2021:00:00:00,31 a 40,F,Sputnik,Público,14,64,,0
23JAN2021:00:00:00,31 a 40,M,Sputnik,Público,3,42,,0
23JAN2021:00:00:00,41 a 50,F,Sputnik,Público,10,50,,0
23JAN2021:00:00:00,41 a 50,M,Sputnik,Público,4,35,,0
23JAN2021:00:00:00,51 a 60,F,Sputnik,Público,2,37,,0
23JAN2021:00:00:00,51 a 60,M,Sputnik,Público,4,18,,0
23JAN2021:00:00:00,61 a 70,M,Sputnik,Público,1,1,,0
24JAN2021:00:00:00,30 o menos,F,Sputnik,Público,3,6,,0
24JAN2021:00:00:00,30 o menos,M,Sputnik,Público,1,4,,0
24JAN2021:00:00:00,31 a 40,F,Sputnik,Público,6,31,,0
24JAN2021:00:00:00,31 a 40,M,Sputnik,Público,1,19,,0
24JAN2021:00:00:00,41 a 50,F,Sputnik,Privado,1,0,,0
24JAN2021:00:00:00,41 a 50,F,Sputnik,Público,1,23,,0
24JAN2021:00:00:00,41 a 50,F,Sputnik,Público nacional,1,0,,0
24JAN2021:00:00:00,41 a 50,M,Sputnik,Público,1,10,,0
24JAN2021:00:00:00,51 a 60,F,Sputnik,Público,3,13,,0
24JAN2021:00:00:00,51 a 60,M,Sputnik,Público,2,6,,0
25JAN2021:00:00:00,30 o menos,F,Sputnik,Privado,2,8,,0
25JAN2021:00:00:00,30 o menos,F,Sputnik,Público,13,56,,0
25JAN2021:00:00:00,30 o menos,F,Sputnik,Público nacional,1,2,,0
25JAN2021:00:00:00,30 o menos,M,Sputnik,Privado,0,5,,0
25JAN2021:00:00:00,30 o menos,M,Sputnik,Público,5,35,,0
25JAN2021:00:00:00,31 a 40,F,Sputnik,Privado,0,15,,0
25JAN2021:00:00:00,31 a 40,F,Sputnik,Público,13,117,,0
25JAN2021:00:00:00,31 a 40,F,Sputnik,Público nacional,0,4,,0
25JAN2021:00:00:00,31 a 40,M,Sputnik,Privado,0,8,,0
25JAN2021:00:00:00,31 a 40,M,Sputnik,Público,11,63,,0
25JAN2021:00:00:00,31 a 40,M,Sputnik,Público nacional,0,3,,0
25JAN2021:00:00:00,41 a 50,F,Sputnik,Privado,0,8,,0
25JAN2021:00:00:00,41 a 50,F,Sputnik,Público,17,116,,0
25JAN2021:00:00:00,41 a 50,F,Sputnik,Público nacional,3,1,,0
25JAN2021:00:00:00,41 a 50,M,Sputnik,Privado,0,3,,0
25JAN2021:00:00:00,41 a 50,M,Sputnik,Público,9,65,,0
25JAN2021:00:00:00,41 a 50,M,Sputnik,Público nacional,1,3,,0
25JAN2021:00:00:00,51 a 60,F,Sputnik,Privado,0,4,,0
25JAN2021:00:00:00,51 a 60,F,Sputnik,Público,12,75,,0
25JAN2021:00:00:00,51 a 60,F,Sputnik,Público nacional,1,1,,0
25JAN2021:00:00:00,51 a 60,M,Sputnik,Privado,0,2,,0
25JAN2021:00:00:00,51 a 60,M,Sputnik,Público,5,59,,0
25JAN2021:00:00:00,51 a 60,M,Sputnik,Público nacional,3,1,,0
25JAN2021:00:00:00,61 a 70,F,Sputnik,Público,1,1,,0
25JAN2021:00:00:00,61 a 70,M,Sputnik,Privado,0,1,,0
25JAN2021:00:00:00,61 a 70,M,Sputnik,Público,0,1,,0
26JAN2021:00:00:00,30 o menos,F,Sputnik,Privado,1,11,,0
26JAN2021:00:00:00,30 o menos,F,Sputnik,Público,9,78,,0
26JAN2021:00:00:00,30 o menos,F,Sputnik,Público nacional,0,9,,0
26JAN2021:00:00:00,30 o menos,M,Sputnik,Privado,0,2,,0
26JAN2021:00:00:00,30 o menos,M,Sputnik,Público,4,34,,0
26JAN2021:00:00:00,30 o menos,M,Sputnik,Público nacional,2,2,,0
26JAN2021:00:00:00,31 a 40,F,Sputnik,Privado,1,22,,0
26JAN2021:00:00:00,31 a 40,F,Sputnik,Público,26,126,,0
26JAN2021:00:00:00,31 a 40,F,Sputnik,Público nacional,2,15,,0
26JAN2021:00:00:00,31 a 40,M,Sputnik,Privado,1,16,,0
26JAN2021:00:00:00,31 a 40,M,Sputnik,Público,18,103,,0
26JAN2021:00:00:00,31 a 40,M,Sputnik,Público nacional,3,6,,0
26JAN2021:00:00:00,41 a 50,F,Sputnik,Privado,2,19,,0
26JAN2021:00:00:00,41 a 50,F,Sputnik,Público,27,142,,0
26JAN2021:00:00:00,41 a 50,F,Sputnik,Público nacional,7,22,,0
26JAN2021:00:00:00,41 a 50,M,Sputnik,Privado,1,4,,0
26JAN2021:00:00:00,41 a 50,M,Sputnik,Público,8,88,,0
26JAN2021:00:00:00,41 a 50,M,Sputnik,Público nacional,2,7,,0
26JAN2021:00:00:00,51 a 60,F,Sputnik,Privado,0,6,,0
26JAN2021:00:00:00,51 a 60,F,Sputnik,Público,18,102,,0
26JAN2021:00:00:00,51 a 60,F,Sputnik,Público nacional,3,13,,0
26JAN2021:00:00:00,51 a 60,M,Sputnik,Público,9,61,,0
26JAN2021:00:00:00,51 a 60,M,Sputnik,Público nacional,6,6,,0
26JAN2021:00:00:00,61 a 70,F,Sputnik,Público,0,4,,0
26JAN2021:00:00:00,61 a 70,M,Sputnik,Privado,1,0,,0
26JAN2021:00:00:00,61 a 70,M,Sputnik,Público,1,2,,0
27JAN2021:00:00:00,30 o menos,F,Sputnik,Privado,0,1,,0
27JAN2021:00:00:00,30 o menos,F,Sputnik,Público,15,94,,0
27JAN2021:00:00:00,30 o menos,F,Sputnik,Público nacional,0,6,,0
27JAN2021:00:00:00,30 o menos,M,Sputnik,Privado,1,3,,0
27JAN2021:00:00:00,30 o menos,M,Sputnik,Público,5,60,,0
27JAN2021:00:00:00,30 o menos,M,Sputnik,Público nacional,0,6,,0
27JAN2021:00:00:00,31 a 40,F,Sputnik,Privado,1,8,,0
27JAN2021:00:00:00,31 a 40,F,Sputnik,Público,21,153,,0
27JAN2021:00:00:00,31 a 40,F,Sputnik,Público nacional,0,14,,0
27JAN2021:00:00:00,31 a 40,M,Sputnik,Privado,0,14,,0
27JAN2021:00:00:00,31 a 40,M,Sputnik,Público,14,131,,0
27JAN2021:00:00:00,31 a 40,M,Sputnik,Público nacional,0,11,,0
27JAN2021:00:00:00,41 a 50,F,Sputnik,Privado,0,14,,0
27JAN2021:00:00:00,41 a 50,F,Sputnik,Público,24,151,,0
27JAN2021:00:00:00,41 a 50,F,Sputnik,Público nacional,1,5,,0
27JAN2021:00:00:00,41 a 50,M,Sputnik,Privado,0,10,,0
27JAN2021:00:00:00,41 a 50,M,Sputnik,Público,11,86,,0
27JAN2021:00:00:00,41 a 50,M,Sputnik,Público nacional,1,10,,0
27JAN2021:00:00:00,51 a 60,F,Sputnik,Privado,0,2,,0
27JAN2021:00:00:00,51 a 60,F,Sputnik,Público,16,133,,0
27JAN2021:00:00:00,51 a 60,F,Sputnik,Público nacional,0,3,,0
27JAN2021:00:00:00,51 a 60,M,Sputnik,Privado,0,5,,0
27JAN2021:00:00:00,51 a 60,M,Sputnik,Público,8,64,,0
27JAN2021:00:00:00,51 a 60,M,Sputnik,Público nacional,0,5,,0
27JAN2021:00:00:00,61 a 70,F,Sputnik,Público,0,1,,0
27JAN2021:00:00:00,61 a 70,M,Sputnik,Público,2,0,,0
28JAN2021:00:00:00,30 o menos,F,Sputnik,Privado,0,9,,0
28JAN2021:00:00:00,30 o menos,F,Sputnik,Público,8,119,,0
28JAN2021:00:00:00,30 o menos,F,Sputnik,Público nacional,0,7,,0
28JAN2021:00:00:00,30 o menos,M,Sputnik,Privado,0,6,,0
03FEB2021:00:00:00,61 a 70,M,Sputnik,Público,239,2,,0
03FEB2021:00:00:00,61 a 70,M,Sputnik,Público nacional,13,0,,0
03FEB2021:00:00:00,71 a 80,F,Sputnik,Público,28,0,,0
03FEB2021:00:00:00,71 a 80,M,Sputnik,Privado,5,0,,0
03FEB2021:00:00:00,71 a 80,M,Sputnik,Público,31,0,,0
03FEB2021:00:00:00,81 a 90,F,Sputnik,Público,2,0,,0
03FEB2021:00:00:00,81 a 90,M,Sputnik,Privado,1,0,,0
03FEB2021:00:00:00,81 a 90,M,Sputnik,Público,2,0,,0
04FEB2021:00:00:00,30 o menos,F,Sputnik,Privado,16,41,,0
04FEB2021:00:00:00,30 o menos,F,Sputnik,Público,67,146,,0
04FEB2021:00:00:00,30 o menos,F,Sputnik,Público nacional,22,32,,0
04FEB2021:00:00:00,30 o menos,M,Sputnik,Privado,4,27,,0
04FEB2021:00:00:00,30 o menos,M,Sputnik,Público,32,71,,0
04FEB2021:00:00:00,30 o menos,M,Sputnik,Público nacional,4,21,,0
04FEB2021:00:00:00,31 a 40,F,Sputnik,Privado,43,104,,0
04FEB2021:00:00:00,31 a 40,F,Sputnik,Público,204,255,,0
04FEB2021:00:00:00,31 a 40,F,Sputnik,Público nacional,22,38,,0
04FEB2021:00:00:00,31 a 40,M,Sputnik,Privado,22,71,,0
04FEB2021:00:00:00,31 a 40,M,Sputnik,Público,76,147,,0
04FEB2021:00:00:00,31 a 40,M,Sputnik,Público nacional,11,33,,0
04FEB2021:00:00:00,41 a 50,F,Sputnik,Privado,19,74,,0
04FEB2021:00:00:00,41 a 50,F,Sputnik,Público,208,224,,0
04FEB2021:00:00:00,41 a 50,F,Sputnik,Público nacional,15,26,,0
04FEB2021:00:00:00,41 a 50,M,Sputnik,Privado,8,35,,0
04FEB2021:00:00:00,41 a 50,M,Sputnik,Público,96,122,,0
04FEB2021:00:00:00,41 a 50,M,Sputnik,Público nacional,9,23,,0
04FEB2021:00:00:00,51 a 60,F,Sputnik,Privado,12,40,,0
04FEB2021:00:00:00,51 a 60,F,Sputnik,Público,242,155,,0
04FEB2021:00:00:00,51 a 60,F,Sputnik,Público nacional,20,13,,0
04FEB2021:00:00:00,51 a 60,M,Sputnik,Privado,5,23,,0
04FEB2021:00:00:00,51 a 60,M,Sputnik,Público,101,75,,0
04FEB2021:00:00:00,51 a 60,M,Sputnik,Público nacional,10,8,,0
04FEB2021:00:00:00,61 a 70,F,Sputnik,Público,242,0,,0
04FEB2021:00:00:00,61 a 70,F,Sputnik,Público nacional,10,0,,0
04FEB2021:00:00:00,61 a 70,M,Sputnik,Privado,5,0,,0
04FEB2021:00:00:00,61 a 70,M,Sputnik,Público,153,0,,0
04FEB2021:00:00:00,61 a 70,M,Sputnik,Público nacional,9,0,,0
04FEB2021:00:00:00,71 a 80,F,Sputnik,Público,35,0,,0
04FEB2021:00:00:00,71 a 80,M,Sputnik,Público,39,0,,0
04FEB2021:00:00:00,81 a 90,F,Sputnik,Público,3,0,,0
04FEB2021:00:00:00,81 a 90,M,Sputnik,Público,4,0,,0
04FEB2021:00:00:00,91 o mas,M,Sputnik,Público,1,0,,0
05FEB2021:00:00:00,30 o menos,F,Sputnik,Privado,75,130,,0
05FEB2021:00:00:00,30 o menos,F,Sputnik,Público,131,202,,0
05FEB2021:00:00:00,30 o menos,F,Sputnik,Público nacional,17,25,,0
05FEB2021:00:00:00,30 o menos,M,Sputnik,Privado,44,50,,0
05FEB2021:00:00:00,30 o menos,M,Sputnik,Público,50,116,,0
05FEB2021:00:00:00,30 o menos,M,Sputnik,Público nacional,6,14,,0
05FEB2021:00:00:00,31 a 40,F,Sputnik,Privado,158,245,,0
05FEB2021:00:00:00,31 a 40,F,Sputnik,Público,305,388,,0
05FEB2021:00:00:00,31 a 40,F,Sputnik,Público nacional,44,31,,0
05FEB2021:00:00:00,31 a 40,M,Sputnik,Privado,103,146,,0
05FEB2021:00:00:00,31 a 40,M,Sputnik,Público,124,215,,0
05FEB2021:00:00:00,31 a 40,M,Sputnik,Público nacional,12,20,,0
05FEB2021:00:00:00,41 a 50,F,Sputnik,Privado,114,156,,0
05FEB2021:00:00:00,41 a 50,F,Sputnik,Público,291,305,,0
05FEB2021:00:00:00,41 a 50,F,Sputnik,Público nacional,20,26,,0
05FEB2021:00:00:00,41 a 50,M,Sputnik,Privado,61,74,,0
05FEB2021:00:00:00,41 a 50,M,Sputnik,Público,90,156,,0
05FEB2021:00:00:00,41 a 50,M,Sputnik,Público nacional,11,14,,0
05FEB2021:00:00:00,51 a 60,F,Sputnik,Privado,77,71,,0
05FEB2021:00:00:00,51 a 60,F,Sputnik,Público,297,242,,0
05FEB2021:00:00:00,51 a 60,F,Sputnik,Público nacional,38,11,,0
05FEB2021:00:00:00,51 a 60,M,Sputnik,Privado,31,47,,0
05FEB2021:00:00:00,51 a 60,M,Sputnik,Público,132,117,,0
05FEB2021:00:00:00,51 a 60,M,Sputnik,Público nacional,24,7,,0
05FEB2021:00:00:00,61 a 70,F,Sputnik,Privado,18,2,,0
05FEB2021:00:00:00,61 a 70,F,Sputnik,Público,233,1,,0
05FEB2021:00:00:00,61 a 70,F,Sputnik,Público nacional,22,0,,0
05FEB2021:00:00:00,61 a 70,M,Sputnik,Privado,15,0,,0
05FEB2021:00:00:00,61 a 70,M,Sputnik,Público,157,1,,0
05FEB2021:00:00:00,61 a 70,M,Sputnik,Público nacional,18,0,,0
05FEB2021:00:00:00,71 a 80,F,Sputnik,Privado,2,0,,0
05FEB2021:00:00:00,71 a 80,F,Sputnik,Público,40,0,,0
05FEB2021:00:00:00,71 a 80,M,Sputnik,Privado,6,0,,0
05FEB2021:00:00:00,71 a 80,M,Sputnik,Público,42,0,,0
05FEB2021:00:00:00,71 a 80,M,Sputnik,Público nacional,4,0,,0
05FEB2021:00:00:00,81 a 90,F,Sputnik,Público,3,0,,0
05FEB2021:00:00:00,81 a 90,M,Sputnik,Público,5,0,,0
06FEB2021:00:00:00,30 o menos,F,Sputnik,Privado,0,13,,0
06FEB2021:00:00:00,30 o menos,F,Sputnik,Público,14,82,,0
06FEB2021:00:00:00,30 o menos,F,Sputnik,Público nacional,3,6,,0
06FEB2021:00:00:00,30 o menos,M,Sputnik,Privado,0,11,,0
06FEB2021:00:00:00,30 o menos,M,Sputnik,Público,8,60,,0
06FEB2021:00:00:00,30 o menos,M,Sputnik,Público nacional,0,2,,0
06FEB2021:00:00:00,31 a 40,F,Sputnik,Privado,0,43,,0
06FEB2021:00:00:00,31 a 40,F,Sputnik,Público,45,165,,0
06FEB2021:00:00:00,31 a 40,F,Sputnik,Público nacional,16,10,,0
06FEB2021:00:00:00,31 a 40,M,Sputnik,Privado,0,20,,0
06FEB2021:00:00:00,31 a 40,M,Sputnik,Público,17,89,,0
06FEB2021:00:00:00,31 a 40,M,Sputnik,Público nacional,3,8,,0
06FEB2021:00:00:00,41 a 50,F,Sputnik,Privado,0,27,,0
06FEB2021:00:00:00,41 a 50,F,Sputnik,Público,33,146,,0
06FEB2021:00:00:00,41 a 50,F,Sputnik,Público nacional,11,13,,0
06FEB2021:00:00:00,41 a 50,M,Sputnik,Privado,0,13,,0
06FEB2021:00:00:00,41 a 50,M,Sputnik,Público,24,71,,0
06FEB2021:00:00:00,41 a 50,M,Sputnik,Público nacional,7,2,,0
06FEB2021:00:00:00,51 a 60,F,Sputnik,Privado,1,14,,0
06FEB2021:00:00:00,51 a 60,F,Sputnik,Público,40,89,,0
06FEB2021:00:00:00,51 a 60,F,Sputnik,Público nacional,6,3,,0
06FEB2021:00:00:00,51 a 60,M,Sputnik,Privado,0,10,,0
06FEB2021:00:00:00,51 a 60,M,Sputnik,Público,17,52,,0
06FEB2021:00:00:00,51 a 60,M,Sputnik,Público nacional,6,2,,0
06FEB2021:00:00:00,61 a 70,F,Sputnik,Privado,1,0,,0
06FEB2021:00:00:00,61 a 70,F,Sputnik,Público,23,0,,0
06FEB2021:00:00:00,61 a 70,F,Sputnik,Público nacional,2,0,,0
06FEB2021:00:00:00,61 a 70,M,Sputnik,Privado,3,0,,0
06FEB2021:00:00:00,61 a 70,M,Sputnik,Público,18,0,,0
06FEB2021:00:00:00,61 a 70,M,Sputnik,Público nacional,1,0,,0
06FEB2021:00:00:00,71 a 80,F,Sputnik,Público,1,0,,0
06FEB2021:00:00:00,71 a 80,M,Sputnik,Público,1,0,,0
07FEB2021:00:00:00,30 o menos,F,Sputnik,Privado,7,12,,0
07FEB2021:00:00:00,30 o menos,F,Sputnik,Público,24,44,,0
07FEB2021:00:00:00,30 o menos,F,Sputnik,Público nacional,0,3,,0
07FEB2021:00:00:00,30 o menos,M,Sputnik,Privado,3,12,,0
07FEB2021:00:00:00,30 o menos,M,Sputnik,Público,15,23,,0
07FEB2021:00:00:00,30 o menos,M,Sputnik,Público nacional,0,2,,0
07FEB2021:00:00:00,31 a 40,F,Sputnik,Privado,23,44,,0
07FEB2021:00:00:00,31 a 40,F,Sputnik,Público,60,107,,0
07FEB2021:00:00:00,31 a 40,F,Sputnik,Público nacional,0,3,,0
07FEB2021:00:00:00,31 a 40,M,Sputnik,Privado,10,21,,0
07FEB2021:00:00:00,31 a 40,M,Sputnik,Público,31,47,,0
07FEB2021:00:00:00,31 a 40,M,Sputnik,Público nacional,0,4,,0
07FEB2021:00:00:00,41 a 50,F,Sputnik,Privado,13,16,,0
07FEB2021:00:00:00,41 a 50,F,Sputnik,Público,54,107,,0
07FEB2021:00:00:00,41 a 50,F,Sputnik,Público nacional,0,2,,0
07FEB2021:00:00:00,41 a 50,M,Sputnik,Privado,7,15,,0
07FEB2021:00:00:00,41 a 50,M,Sputnik,Público,28,56,,0
07FEB2021:00:00:00,41 a 50,M,Sputnik,Público nacional,0,4,,0
07FEB2021:00:00:00,51 a 60,F,Sputnik,Privado,3,9,,0
07FEB2021:00:00:00,51 a 60,F,Sputnik,Público,38,60,,0
07FEB2021:00:00:00,51 a 60,F,Sputnik,Público nacional,0,1,,0
07FEB2021:00:00:00,51 a 60,M,Sputnik,Privado,0,10,,0
07FEB2021:00:00:00,51 a 60,M,Sputnik,Público,19,28,,0
07FEB2021:00:00:00,51 a 60,M,Sputnik,Público nacional,0,1,,0
07FEB2021:00:00:00,61 a 70,F,Sputnik,Público,21,0,,0
07FEB2021:00:00:00,61 a 70,M,Sputnik,Privado,4,0,,0
07FEB2021:00:00:00,61 a 70,M,Sputnik,Público,12,0,,0
07FEB2021:00:00:00,71 a 80,F,Sputnik,Público,1,0,,0
07FEB2021:00:00:00,71 a 80,M,Sputnik,Privado,1,0,,0
07FEB2021:00:00:00,71 a 80,M,Sputnik,Público,1,0,,0
08FEB2021:00:00:00,30 o menos,F,Sputnik,Privado,30,68,,0
29JAN2021:00:00:00,41 a 50,M,Sputnik,Privado,1,22,,0
29JAN2021:00:00:00,41 a 50,M,Sputnik,Público,2,150,,0
29JAN2021:00:00:00,41 a 50,M,Sputnik,Público nacional,0,7,,0
29JAN2021:00:00:00,51 a 60,F,Sputnik,Privado,0,13,,0
29JAN2021:00:00:00,51 a 60,F,Sputnik,Público,11,152,,0
29JAN2021:00:00:00,51 a 60,F,Sputnik,Público nacional,0,11,,0
29JAN2021:00:00:00,51 a 60,M,Sputnik,Privado,3,13,,0
29JAN2021:00:00:00,51 a 60,M,Sputnik,Público,4,81,,0
29JAN2021:00:00:00,51 a 60,M,Sputnik,Público nacional,0,3,,0
29JAN2021:00:00:00,61 a 70,F,Sputnik,Privado,0,1,,0
29JAN2021:00:00:00,61 a 70,F,Sputnik,Público,0,3,,0
29JAN2021:00:00:00,61 a 70,M,Sputnik,Público,1,3,,0
29JAN2021:00:00:00,61 a 70,M,Sputnik,Público nacional,0,1,,0
